id,google_id,name,rating,vicinity,latitude,longitude
30025,ChIJmalRLOESdkgRn_71N4MsBGk,"Bistro Kiszony Ogorek",4.3,"47 c Oldfields Circus, UB5 4RR",51.5514870,-0.3501749
30026,ChIJj3z6hS8TdkgR6qQJ4HmWV6M,"A F G Kebabish",0,"Alexandra Avenue, Harrow",51.5650215,-0.3660787
30028,ChIJJ8uiAywTdkgRySoIgSlqK2s,"Ksg Fast Food",0,"312A Eastcote Lane, Harrow",51.5621986,-0.3718186
30029,ChIJPaKFAiwTdkgRadm76qUZtNc,"Chef's Treat Breakfast Lunch Dinner",0,"306 Eastcote Lane, Harrow",51.5622673,-0.3715887
30053,ChIJS1JxHKATdkgRga3gyWY9Aao,"Sarah's Cafe",0,"Harrow Hill Golf Course, Kenton Road, Harrow",51.5773468,-0.3293110
30098,ChIJuxRLwWNrdkgRhZSTnRLQepU,"Krishna Sweets and Savouries",0,"109 Pinner Road, Northwood",51.6022835,-0.4087746
30099,ChIJ93w4x2NrdkgRRB6svGFSw2M,Zufa,4.1,"1-3 Joel Street, Northwood",51.6023407,-0.4089165
30103,ChIJn_W6vWNrdkgRrAx-dbVqyE8,Sahibs,4.4,"22 Joel Street, Northwood",51.6021996,-0.4095050
30104,ChIJXVyMRWJrdkgRqMMqSq2eq4g,"The Whistle Stop",4.6,"57 Joel Street, Northwood",51.6006851,-0.4093334
30105,ChIJw2fDTGJrdkgRldbC5NvdTo4,"Amico Piri Piri Chicken",0,"60 Joel Street, Northwood",51.6011009,-0.4097031
30106,ChIJ8TqrsGNrdkgRorOwcjG0H6o,Pepe's,4,"36 Joel Street, Northwood",51.6017113,-0.4096255
30107,ChIJSySAuGNrdkgRWi2amYVoM80,"Viet Kitchen",4,"19 Joel Street, Northwood Hill",51.6019135,-0.4091473
30108,ChIJW8Rnx2NrdkgRiGw-lXt3ocU,"Ati's Fish Bar",4.6,"15 Joel Street, Northwood",51.6019821,-0.4090972
30109,ChIJgbzdaZxsdkgRRIMFdRX9Pr0,"Deli Northwood",3.9,"7, Joel Street, Northwood",51.6021957,-0.4090162
30110,ChIJoWs-umNrdkgRpvrBKI7dbKQ,"Bombay Blues",0,"Northwood Hills Station, The Broadway, London, Northwood",51.5942383,-0.4092921
30124,ChIJi8A9oyQBdkgRSVNOANCmh2M,"Pizza Plus Pizza",4.1,"2 High Street, London",51.3983650,-0.0766572
30130,ChIJ8f_VUSMBdkgRzPS7L0Upzew,"Tony's Supa Fry",4.8,"72 High Street, London",51.3989258,-0.0752265
30131,ChIJ31vMoyQBdkgRvZn4iFZPSoQ,Greggs,0,"89 High Street, London",51.3982773,-0.0764376
30133,ChIJcbkUTiMBdkgRqQ1AdTFfgcA,"mama takeaway",0,"70 High Street, Croydon",51.3990326,-0.0751506
30141,ChIJMUZjoSQBdkgRozhzYbHlUq8,Mayflower,4.1,"88 High Street, London",51.3983269,-0.0763507
30147,ChIJF-9JliQBdkgRbcLM_-00JA8,"Planet Kebab",0,"216A Selhurst Road, London",51.3980522,-0.0769564
30148,ChIJ53UnoSQBdkgRGtpQSx3qXTA,Subway,0,"85-87 High Street, London",51.3984070,-0.0761751
30149,ChIJycyWWCMBdkgRe8nfSEAL9us,Groszekspres,0,"United Kingdom",51.3985558,-0.0758883
30150,ChIJJ1OFoyQBdkgRejaDqvlSQfc,Margiana,4.6,"4 High Street, London",51.3984261,-0.0765065
30151,ChIJJ1OFoyQBdkgRCgOLErVGrjo,"Chef Delight",0,"4 High Street, London, South Norwood",51.3984718,-0.0765801
30158,ChIJm7LfWDsBdkgRqdeKdFEwq6A,Flamingo,0,"7 South Norwood Hill, Croydon",51.3996658,-0.0753457
30161,ChIJo2EBsDwBdkgRSNEITk20qYI,"Coffee Craft",4.9,"Stanley Halls, 12A South Norwood Hill, London",51.4001846,-0.0754720
30233,ChIJyYYJnaUDdkgR8udKPl7401M,"The Old Nuns Head",4.4,"15 Nunhead Green, London",51.4651794,-0.0594874
30234,ChIJVTdyWKkDdkgR7I51ROOWJZo,"2 Sisters Tandoori",4.2,"4 Gibbon Road, London",51.4683914,-0.0528520
30237,ChIJPcmKgaYDdkgRdx_55JaHct0,"Peckham Bazaar",4.2,"119 Consort Road, London",51.4677963,-0.0618770
30238,ChIJU0Yzea8DdkgRSTdlMAwOCtw,Napura,4.6,"30 Nunhead Green, London",51.4653931,-0.0581778
30239,ChIJ0Xft26sDdkgRFsvFykblz-o,"Golden Anchor",4,"16 Evelina Road, London",51.4693794,-0.0522580
30240,ChIJU0Yzea8DdkgRfWd6kH4x9xc,"Bajan Spice",0,"28 Nunhead Green, London",51.4653091,-0.0581922
30241,ChIJU0Yzea8DdkgR0RAiq97nt6E,"The Great Wall",0,"24 Nunhead Green, London",51.4651756,-0.0583430
30242,ChIJgYrt-6sDdkgRRvuQw7uaRBw,"Palace Chinese Takeaway",3.9,"22 Gibbon Road, London",51.4680443,-0.0524445
30243,ChIJS_1IjQcDdkgRKU8gbf-ILCc,"Golden Noodle",3.9,"177 Queen's Road, London",51.4735069,-0.0564121
30244,ChIJz0Ll264DdkgR3v8Vx9yt8j0,Spices,0,"91 Evelina Road, London",51.4667664,-0.0552446
30245,ChIJG7k8I68DdkgRf2t9jnQjxaI,"Jerkiz Caribbean",4.4,"100 Evelina Road, London",51.4665184,-0.0563570
30246,ChIJgYrt-6sDdkgRfYTpg6DifCY,Palace,0,"22 Gibbon Road, London",51.4680862,-0.0523654
30247,ChIJv7saxK8DdkgRnnRp3nbuNFI,"Kyo ya Sushi",0,"84 Nunhead Grove, London",51.4633980,-0.0566963
30248,ChIJiQMZxK8DdkgREagoIuO6VGI,"Mr Ma",0,"84 Nunhead Grove, London",51.4633827,-0.0567388
30249,ChIJuQwMnaUDdkgRrvebhpYPg0Q,"Burger Bear",5,"The Old Nun's Head, Nunhead Green, London",51.4652405,-0.0594358
30250,ChIJS_1IjQcDdkgRQ8zSPp-O3C4,"Morleys Fried Chicken",4.8,"189 Queen's Road, London",51.4734116,-0.0559226
30251,ChIJ85g3GqEDdkgRR7YnXnWnSuM,"Copeland Park & Bussey Building",4.4,"133 Copeland Road, London",51.4698524,-0.0663210
30252,ChIJqTMRLsMcdkgREVWIuAPMhBA,"Forza Win",4.3,"4.1, Copeland Park, 133 Copeland Road, London",51.4698601,-0.0656273
30253,ChIJmzocl6MDdkgRw8B2S9M-at0,Cheungs,3.8,"289 Peckham Rye, London",51.4658852,-0.0658823
30254,ChIJOzNOx6MDdkgRxnnwlaxZpBQ,"Full Garden",4.3,"230 Rye Lane, London",51.4662476,-0.0663508
30255,ChIJk1lr3KMDdkgRaHVvkWElcok,"Tasty African Food",0,"221 Rye Lane, London",51.4673195,-0.0661599
30256,ChIJOTNOx6MDdkgR5qfVEd0IGZE,"Puzzle Organico",4.4,"232 Rye Lane, London",51.4662323,-0.0664653
30257,ChIJdZKV2qMDdkgR9Tvks6OxSu4,Corals,4.7,"200 Rye Lane, London",51.4673767,-0.0666960
30258,ChIJ72HIuqMDdkgRACPtUHFwgLA,Rosie's,4.3,"28 Peckham Rye, London",51.4657516,-0.0665100
30259,ChIJx4a1qKMDdkgRRZA_sdC2OQ0,"Kapadokya Fish & Chips",4.2,"44 Peckham Rye, London",51.4655380,-0.0665594
30260,ChIJK5rRFggDdkgRDHKM7c9Lw_A,"Kitchen 54",4.1,"119 Queen's Road, London",51.4738960,-0.0593160
30261,ChIJVfZe9gYDdkgRyvqNtPK2fRk,"Casa Conde",0,"Railway Arch Astbury Business Park Station Passage, London",51.4750710,-0.0565871
30262,ChIJbQu42K4DdkgRJ9Dy8msAzEU,"Crossways Cafe",4.3,"89 Evelina Road, London",51.4667702,-0.0552531
30265,ChIJb5vYIq8DdkgRVMDllF4Yv9A,"Astar Fish Bar",0,"98 Evelina Road, London",51.4665985,-0.0563126
30266,ChIJeWjvba8DdkgRyTwr2PTuiGo,"Four Hundred Rabbits - Nunhead",4.1,"143 Evelina Road, London",51.4657898,-0.0574350
30267,ChIJH4Kw7agDdkgRaG0ihdHW2hw,"Brayards Chicken",0,"128 Brayards Road, London",51.4695511,-0.0568829
30268,ChIJlxgUkagDdkgRy6PBSKVmauY,Fortunate,0,"118 Brayards Road, London",51.4694977,-0.0573411
30269,ChIJe64exK8DdkgRFC2irdKusgg,"Dream Taste",0,"Dream taste/Nunhead Gr, London",51.4632378,-0.0566292
30270,ChIJP94ie6UDdkgR9HxiADold5c,"The Habit",4.4,"60 Nunhead Lane, London",51.4645195,-0.0591161
30271,ChIJIX-Q5sQCdkgRwW6CYF8uZDM,"Project Potato",0,"41 Frobisher Place, 620 Rotherhithe Street, London",51.4717140,-0.0537347
30272,ChIJ76XX5qQDdkgRLlPpv1iEn0g,BABETTE,0,"57 Nunhead Lane, London",51.4640503,-0.0619042
30273,ChIJwyEbYgcDdkgR6LxxdhNqglU,"manor park",0,"Queen's Road, London",51.4730034,-0.0546002
30274,ChIJvaou26MDdkgRQ2SmZRwGOig,Ozzies,0,"192A Rye Lane, London",51.4670868,-0.0662920
30276,ChIJm-cThQcDdkgRouiN2avqzNA,"Mamma Dough - Peckham",4.4,"179 Queen's Road, London",51.4735069,-0.0562879
30277,ChIJybpcsKMDdkgR-QS_MSORo-E,"Rye Chicken & Pizza",0,"26A Peckham Rye, London",51.4658089,-0.0665540
30278,ChIJS_1IjQcDdkgR-gr0orFTFGU,"Bahar Kebab",4,"153 Queen's Road, London",51.4734879,-0.0569311
30279,ChIJi0WOl6MDdkgRB96wlwOstiE,"Mr Bao",4.5,"293 Rye Lane, Peckham",51.4657478,-0.0657959
30280,ChIJrxcDl6MDdkgR3Tv6InDUjHQ,"Yilmaz Kebab",4.1,"277 Rye Lane, London",51.4661522,-0.0658631
30281,ChIJh1fTw6MDdkgRSOTAPsf1mQI,"tasty snacks",0,"206 Rye Lane, London",51.4667358,-0.0660988
30282,ChIJvSwpCQgDdkgR4OKnqiVDxu4,"Rosalyn Apartments",0,"2d King's Grove, London",51.4737968,-0.0589332
30283,ChIJQTbXuqMDdkgR6AL3NQKJHUQ,"McNeil's Chicken",0,"A2215, London",51.4658356,-0.0665653
30284,ChIJuQLACqMDdkgR04gT7WrJXbs,"Golden Taste",0,"18 Peckham Rye, London",51.4655457,-0.0666069
30285,ChIJr25rpqMDdkgRjC9WJWnOZ7E,"banh banh",4.3,"46 Peckham Rye, London",51.4653549,-0.0665988
30286,ChIJbz-x16MDdkgRWR43PE-XMtw,"Tasty Spice",0,"207 Rye Lane, London",51.4676132,-0.0667139
30287,ChIJHZjDqaEDdkgRgbfh2fa10L0,"Banh Banh",4.6,"46 Peckham Rye, London",51.4653702,-0.0666996
30288,ChIJV9kFCKMDdkgRqaYg6ibBc6w,Pedler,3.9,"58 Peckham Rye, London",51.4650688,-0.0667353
30289,ChIJX8ps5rMDdkgRqTiODiSjoks,"The Ivy House",4.7,"40 Stuart Road, London",51.4582977,-0.0521135
30290,ChIJDewEtKMDdkgRrnq7_S4FMgU,"Cravings La Carreta",5,"18 Peckham Rye, London",51.4661560,-0.0670360
30291,ChIJbygP2KMDdkgRG9MLVNdaCGc,"Rooster's Hut",4.5,"177 Rye Lane, London",51.4681664,-0.0671300
30294,ChIJ4ciBVcoZdkgRs4BCTr7rdOI,"Renos Pizza",4.1,"6 Temple Avenue, Netherlands Road, Barnet",51.6385460,-0.1679027
30295,ChIJQ5BOVsoZdkgRBoQ7OMbUido,"Cochin Spice",0,"Temple Parade, Netherlands Road, New Barnet, Barnet",51.6384430,-0.1676867
30297,ChIJYXZIyc8ZdkgRMQP6err-9lY,"Haven Bistro & Bar",4,"1363-1365 High Road, London",51.6328392,-0.1759304
30298,ChIJJbyY1koYdkgRgD76b0Pdlkk,"The Best Quality Kebab & Pizza",4.1,"43 Church Hill Road, Barnet, East Barnet",51.6415176,-0.1625624
30299,ChIJ93DWfMUZdkgRV7gx0H6z5Jc,"Izgara Restaurant",3.9,"1274 High Road, London",51.6304550,-0.1747493
30300,ChIJvULG6s8ZdkgRZOri0yVki3s,"Alfresco-The Italian Place",3.4,"1327 High Road",51.6318474,-0.1757976
30302,ChIJSyXT1koYdkgRrfswbkg2pL0,"Tandoori Hut",0,"35 Church Hill Road, Barnet",51.6416512,-0.1626214
30304,ChIJiWMz0koYdkgRkuKR0V_Qc7s,Champs,0,"22 Church Hill Road, Barnet",51.6414490,-0.1628322
30305,ChIJERTzNc4ZdkgRHrp9dErC0R8,Sofalino,4.2,"1390 High Road, London",51.6334953,-0.1756161
30306,ChIJuZMM00oYdkgRN7a7O7rXU-A,Sukaria,0,"28 Church Hill Road, Barnet",51.6413498,-0.1627744
30307,ChIJqywkls8ZdkgRxNuDhMZ7MVU,Romano,0,"6 Temple Avenue, Barnet",51.6359634,-0.1707456
30308,ChIJ77xWVsoZdkgRPTAqrhFyooU,Buono,0,"Temple Parade, Netherlands Rd, New Barnet, Barnet",51.6383820,-0.1676587
30309,ChIJxUb3ts8ZdkgRRnRn5ex_z9g,"Oliver's Fish and Chips",3.1,"1366 High Road, London",51.6328049,-0.1753380
30310,ChIJF1hhyM8ZdkgRZPJMqdFd1_k,"Tootoomoo Whetstone",3.9,"1371 High Road, Whetstone",51.6330528,-0.1760226
30311,ChIJvwBCxs8ZdkgREWTwoSY_sR4,"Hudsons brasserie",4.2,"1359, 1357 High Road, Whetstone",51.6324883,-0.1758160
30312,ChIJK3Icj88ZdkgR5attmXIbLs8,Subway,0,"1294 High Road, London",51.6310387,-0.1749638
30313,ChIJqywkls8ZdkgR4BCVbttZDho,ambra,4,"1358 High Road, London",51.6326828,-0.1754275
30314,ChIJ4Qfji88ZdkgRaEslPEgPve8,"Chez Bob",4,"1288 High Road, London",51.6309052,-0.1748243
30315,ChIJq2c410oYdkgREmElQfJjAmo,"Oak Hill Park Cafe",3.8,"Oak Hill Park Cafe, Parkside Gardens, Barnet",51.6346054,-0.1526013
30317,ChIJJTZt_8oZdkgRgtO64mEEJT4,"Buono Pizza & Pasta",0,"United Kingdom",51.6385155,-0.1679669
30318,ChIJ1QeZ20oYdkgRc1laXH64PKY,"Hipster Family Diner",4.6,"11 Church Hill Road, Barnet",51.6420898,-0.1628170
30322,ChIJYzH6QksYdkgRawzG59p64R8,"La Cuisine",0,"2 Eton Avenue, Barnet",51.6428680,-0.1614451
30324,ChIJ38QONs4ZdkgR52_mZEqXkeg,Carpediem,4.9,"1376 High Road, London",51.6331596,-0.1755093
30325,ChIJq32tzc8ZdkgR5zgjyWsCNm8,"Whetstone Cafe",4,"1367 High Road, London",51.6329422,-0.1758866
30326,ChIJVSskls8ZdkgR2xpjSgJASzk,"Cocorico Italiano",4,"1314-1316 High Road, London",51.6316223,-0.1751038
30327,ChIJ3XpspNoZdkgRBBDFMpIAyvY,"The Brrie",0,"Totteridge, High Rd, Whetstone, London",51.6312752,-0.1755706
30329,ChIJBdW8YsUZdkgRHwRB-hYF4zk,"Bayleaf Restaurant",4,"1282-1284 High Road, London",51.6305809,-0.1748686
30341,ChIJIQq3H-W52EcRbu-x79A4J44,"Shiva Tandoori Takeaway",0,"18 South Road, Canterbury Parade, South Ockendon",51.5227432,0.2955230
30342,ChIJKQq3H-W52EcR8DUyzLS6S_8,"Village Fish Bar",0,"Canterbury Parade, South Ockendon",51.5226135,0.2958490
30343,ChIJh7zKoeW52EcRUlTC8RBlCZI,"Dragon Express",0,"4 N Rd, South Ockendon",51.5237503,0.2973800
30344,ChIJ9yRFj-W52EcRgTYsEEJQRCk,"Lotus House",0,"4 North Road, South Ockendon",51.5237503,0.2973800
30349,ChIJAZoLBaccdkgRA1kpVFjN_OM,"The Eagle",3.8,"2 Shepherdess Walk, London",51.5286102,-0.0916472
30351,ChIJpZJn-aYcdkgR0pTADCMe0ws,"Jamie Oliver's Fifteen",4,"15 Westland Place, London",51.5285950,-0.0902473
30372,ChIJ2auqcq8cdkgR1iXp3FRkHjA,McQUEEN,3.7,"55-61 Tabernacle Street, London",51.5246239,-0.0856063
30376,ChIJa24TbaYcdkgRWyC3I8id4Zo,"Old Fountain",4.3,"3 Baldwin Street, London",51.5269585,-0.0889775
30381,ChIJYyRZxK0cdkgRBX8KxMbRsaE,Gaucho,4.4,"5 Finsbury Avenue, London",51.5194016,-0.0841250
30384,ChIJFZSQHqwcdkgRuWdkSZfpUxc,"Wasabi Sushi & Bento",3.6,"5, 74 Finsbury Pavement, London",51.5203323,-0.0871214
30385,ChIJY7uxr64cdkgR9BGiWGcDAF0,"Pret A Manger",4.3,"Unit 2, 1 Finsbury Square, London",51.5207634,-0.0874647
30392,ChIJo-fNQa4cdkgRY9qZYjegMjc,"Eight Moorgate",4.4,"1 Dysart Street, London",51.5216064,-0.0837845
30395,ChIJMQyszKkcdkgRl5dHB8lqqEA,Carnevale,3.6,"135 Whitecross Street, London",51.5228310,-0.0929536
30396,ChIJETnVEagcdkgRbOmJM-k8YT0,"Thai Thai Restaurant",3.6,"110 Old Street, London",51.5247345,-0.0931336
30397,ChIJn39jT68cdkgR-UtHSbKIISs,Angel,3.6,"73 City Road, London",51.5246201,-0.0873884
30402,ChIJ59EmGa8cdkgRmeL0ck_N66g,"The Windmill",3.7,"27 Tabernacle Street, London",51.5232124,-0.0863789
30403,ChIJs8hKgrEcdkgRI1xfWJdrdAE,Tsuru,4,"201 Bishopsgate, London",51.5210457,-0.0794831
30405,ChIJB2xoPZys2EcRMHvpkOwgbqM,"Shimla Pink",3.5,"326 High Street, Orpington",51.3739433,0.0977695
30406,ChIJu7lHa5ys2EcRptcfCPn-o8s,"Domino's Pizza",3.7,"296 High St, Orpington",51.3746147,0.0983262
30407,ChIJs0acc5ys2EcRtJpN8cSMvXI,"Orpington Bakery",0,"261 High Street, Orpington, Kent",51.3749619,0.0989657
30408,ChIJLw01Epys2EcR9oVRbXZqSZ4,McDonald's,3.5,"291/293 High Street, Orpington",51.3742065,0.0984065
30409,ChIJw_d4JJys2EcRxgRDaljkftM,"King Palace",3.9,"346-348 High Street, Orpington",51.3734207,0.0973209
30410,ChIJXyrCIpys2EcRJT6i_NOSgRI,"Cafe Medi restaurant",4.3,"332 High Street, Orpington",51.3737640,0.0976382
30411,ChIJu3EZfZus2EcRQqi5LIqjrRQ,"Burger King",2.8,"224/226 High Street, Orpington",51.3763390,0.0994872
30412,ChIJNQtTDZys2EcRF7av0DX0NPE,"Bel's Diner",4.7,"279 High Street, Orpington",51.3744774,0.0985927
30413,ChIJw_d4JJys2EcReD4FtV1G4FY,"Quality Fishin Chips&kebab",4,"344 High Street, Orpington",51.3735008,0.0974690
30414,ChIJFR_vgJys2EcRI4GOD0FHZMo,"Osteria Da Fabrizio",4.4,"254 High Street, Orpington",51.3757629,0.0991203
30415,ChIJF4JsfGGr2EcRqwNTPossuHA,"Cafe Express",0,"Station Approach, Orpington",51.3729362,0.0900656
30416,ChIJ_YyAgpys2EcRuwiLOsgRaAk,Greggs,0,"238 High Street, Kent",51.3761101,0.0993721
30417,ChIJG33UXJus2EcRV9RVVSoK0NI,"Pato Lounge",4.3,"202-, 206 High Street, Orpington",51.3770523,0.0998986
30418,ChIJaQk9RJus2EcRBF6CTMJ3CAc,"RUMANA EXPRESS INDIAN TAKEAWAY",0,"RumanaExpress 182A High Street, 1st floor, Orpington",51.3775597,0.1002856
30419,ChIJCXX3RJus2EcRZoKpQ1ybrII,"Sabiha Indian Restaurant",0,"182 High Street, Orpington",51.3775520,0.1003291
30420,ChIJ0Z1ERJus2EcRIy8bni3rQbQ,"Rumana Express Indian Takeaway",0,"Pasta Bar, 182A High Street, Orpington",51.3775597,0.1002856
30422,ChIJs9_9QJus2EcRxaW4iciGgk8,"Deans Diner",0,"The Walnuts Shopping Centre, The Walnuts, Orpington",51.3773117,0.1006035
30423,ChIJaazNIpus2EcRjJ0cRUdkJNQ,"Bella Italia Orpington",2.9,"The Walnuts, Unit 40B, Orpington",51.3768082,0.1013604
30424,ChIJi7NnUUar2EcRaNH_RfFDJOw,Greggs,0,"145 High Street, Orpington",51.3777390,0.1011454
30425,ChIJKYYCR5us2EcR9P1rCpSRnA4,KFC,3.2,"172 High Street, Orpington",51.3777695,0.1006025
30426,ChIJVXj2PZys2EcRzBdF2mwynYw,Xian,4.7,"324 High Street, Orpington",51.3739738,0.0978040
30427,ChIJ0SB5IZus2EcRbWLHSnxoEI0,"Scotts Pie & Mash",0,"51 The Walnuts, Orpington",51.3772964,0.1018958
30428,ChIJtaGMapus2EcR-mSK70RO37Q,Poppins,0,"50-52 The Walnuts, Kent",51.3773689,0.1019194
30429,ChIJJ11BJ5ys2EcRDDinvXm2wXY,"The Maxwell",3.6,"Station Road, Orpington",51.3718529,0.0909138
30430,ChIJC2EDFpys2EcRx_fCvgxipl8,"JOY KITCHEN - SOUTHEAST ASIAN CUISINE",4.6,"318 High Street, Orpington",51.3741455,0.0978669
30431,ChIJA0wGbJus2EcREGm-4ysVybw,Vibe,0,"177-179 High Street, Orpington",51.3767891,0.1004511
30432,ChIJDWXotEKr2EcRoSfu0WQ7lQM,"The Brunch Shop Ltd",0,"4 Tile Farm Road, Orpington",51.3669777,0.0818215
30433,ChIJ04o9Dpus2EcRe70VJRl8v9I,"Creams Cafe Orpington",0,"83 Juglans Road, Orpington",51.3764153,0.1012343
30434,ChIJv9qVQJus2EcRoCBEa86HhR4,"Vibe Gelateria Bar & Kitchen",0,"50-52 walnut centre, Orpington",51.3773651,0.1007092
30435,ChIJ37Z9Gpus2EcRz4v752ZuWoQ,Nando's,0,"57-59 Walnuts Road, Orpington",51.3766441,0.1015384
30436,ChIJpUtoNnCr2EcRpz1s8fPzqII,"Crofton Bakery",0,"Crofton Lane, Orpington",51.3794632,0.0793753
30437,ChIJGSNIo2ar2EcRfMQUGfBkwpM,"Mo's fish & chips",4.2,"92 Crofton Lane, Orpington",51.3795090,0.0793984
30438,ChIJec9gIZus2EcRdF68vVarrzQ,Nando's,0,"The Walnuts Shopping Centre, High Street, Orpington",51.3773651,0.1018970
30439,ChIJa-SGNJus2EcRmP6LWxJ6URc,"door mainnancete",0,"148 High Street, Orpington",51.3782845,0.1011187
30440,ChIJ0Z1ERJus2EcRa1P2DozbN78,"Afsana Spice",0,"Pasta Bar, 182A High Street, Orpington",51.3775597,0.1002856
30444,ChIJG5IQ4RkNdkgRevZcigaWJas,"Memories Of India Osterley",4.2,"160-162 Thornbury Road, Isleworth",51.4828415,-0.3481330
30446,ChIJ3z51WBcNdkgRnl--Meh1Y7g,"Tiger Lily",4.3,"169 Thornbury Road, Osterley, Isleworth",51.4829559,-0.3476692
30450,ChIJqeen_BkNdkgRSFbAjxHSVBQ,"Lams Kitchen Express",4,"157 Thornbury Road, Hounslow, Isleworth",51.4826813,-0.3475419
30469,ChIJocmOuiUNdkgRdzSd2Q1bCi4,"Grill Master's",0,"United Kingdom",51.4794922,-0.3623954
30470,ChIJDzLwkCYNdkgRGltX33I16EY,"Hounslow Brasserie",0,"47-49 Spring Grove Road, Hounslow, Middlesex",51.4769783,-0.3603697
30471,ChIJaZk4kSYNdkgRulm_FyIiMHc,"Hounslow Fish & Chips",0,"179A Kingsley Road, Hounslow",51.4767685,-0.3605154
30472,ChIJWaTI8SMNdkgR45IOLYd4pgk,"Pizza Hot 4 You",4,"24 Spring Grove Road, Hounslow",51.4773827,-0.3619546
30474,ChIJnSiO0SANdkgRnwG6f9V-i7s,"Galaxy Curry & Sweet Centre",4.2,"107 Kingsley Road, Hounslow",51.4745178,-0.3581139
30475,ChIJlbcxiyUNdkgRSX04NVxh8vU,"Dragon Palace",0,"476-478 Great West Road, Hounslow",51.4794540,-0.3643472
30476,ChIJH_XXDSYNdkgRPwPiJipCzIc,"Peri Peri Chicken & Gourmet Burgers",0,"177 Lampton Road, Hounslow",51.4771271,-0.3634031
30477,ChIJwWkuRC8NdkgRLthYM-lq8GE,"Kumars 42",0,"441 Great West Road, Hounslow",51.4786911,-0.3647444
30478,ChIJYS6JDyYNdkgRRd0oHefhhNU,"King Karahi",0,"2 Lampton Avenue, Hounslow",51.4771156,-0.3637558
30480,ChIJEY6_HSYNdkgRTm77iOtoCFw,"casa nova",0,Hounslow,51.4767570,-0.3644105
30482,ChIJ3UH32PIEdkgRB2NQXSABQ7o,"Fentiman Arms",3.9,"64 Fentiman Road, Oval, London",51.4810104,-0.1182164
30484,ChIJV18SsfEEdkgRWkzlidSGfhM,"The Vauxhall Griffin",4.3,"8 Wyvil Road, London",51.4816475,-0.1256240
30485,ChIJi-KVCu0EdkgRDQBzlsEaAmk,"Bonnington Cafe",4.5,"11 Vauxhall Grove, London",51.4846497,-0.1201611
30487,ChIJ2WsBG-0EdkgRx9yI8-t6E8Y,"The Beehive",3.8,"51 Durham Street, London",51.4848633,-0.1183780
30488,ChIJ8bOQ2IUEdkgRsbxid5WsFiI,"La Tavernetta Camberwell",4.4,"146 Camberwell New Road, London",51.4781303,-0.1034737
30489,ChIJ24SnGIwEdkgRP8eWT18znyc,"Adulis Restaurant",4.5,"44-46 Brixton Road, London",51.4794579,-0.1118492
30490,ChIJ1a-_IfQEdkgRVPpNfKKZAEQ,"Canton Arms",4.2,"177 South Lambeth Road, London",51.4771767,-0.1230238
30495,ChIJ2V66AvQEdkgRzQBsm30sx_M,"Favorite Chicken & Ribs",4.1,"161 South Lambeth Road, London",51.4777565,-0.1232302
30497,ChIJ8XOvU4wEdkgRnIDXWiXpyl4,"The Oval Lounge",3.6,"24 Clapham Road, London",51.4806519,-0.1139730
30500,ChIJkwmBIowEdkgRg1T3PmJ6mBs,"The Oval Tandoori",3.6,"64a Brixton Road, Oval, London",51.4786072,-0.1121814
30501,ChIJUTF2CvEEdkgRYq1MLWSQ6fU,"Tia Maria",3.9,"126 South Lambeth Road, London",51.4809303,-0.1248650
30503,ChIJuYgA--wEdkgRsMFlMdkDoQI,"The Coriander",4.1,"332 Kennington Lane, London",51.4864311,-0.1197569
30504,ChIJ3frGte8EdkgR6j1lVlEJN7s,"Brunswick House",4.2,"30 Wandsworth Road, London",51.4847794,-0.1264033
30505,ChIJYR2ouY0EdkgRuKgOolHyUH0,"Chicken & Pizza Palace",3.8,"332 Kennington Park Road, London",51.4813004,-0.1132462
30506,ChIJ7fUPX_EEdkgRtMRg_7wpzsc,Estrela,3.8,"113 South Lambeth Road, London",51.4792252,-0.1235870
30507,ChIJuYgA--wEdkgROlRtHRPgNRc,"Lucky Fish Bar",3.9,"338 Kennington Lane, London, Vauxhall",51.4863930,-0.1200111
30508,ChIJm4TQJowEdkgRRgL59G7NhfU,"Spring Way",3.3,"34 Brixton Road, London",51.4798622,-0.1116820
30510,ChIJs9x0eOwEdkgRD1LEhbiA3WM,"The Black Dog, Freehouse",4.1,"112 Vauxhall Walk, London",51.4886971,-0.1208254
30512,ChIJGbYvG4wEdkgRWq6mHDqWcZg,"Pizza King",4,"60 Brixton Road, London",51.4789810,-0.1120975
30513,ChIJe4fSn-0EdkgRScyCaeWxmEk,Italo,4.8,"13 Bonnington Square, London",51.4844856,-0.1202878
30514,ChIJnTubpe4EdkgRftKvJi5V9z0,"Pico Bar & Grill",4.1,"74 Albert Embankment, London",51.4877090,-0.1226487
30515,ChIJv2Fi1O0EdkgRhe74LAgu3l0,"Dirty Burger",3.8,"54, Arches, 6 South Lambeth Road, London",51.4858017,-0.1223985
30516,ChIJkfPUooYEdkgRFhOs77-JRl4,"New Dewaniam",3.3,"225A Camberwell New Road, London",51.4775124,-0.1010986
30517,ChIJxVeMAY8EdkgRxbCN5hLUixg,"Sun Kong",0,"55 Camberwell New Road, London",51.4805107,-0.1083457
30518,ChIJiZLDqvYEdkgRHcm4utKFW00,"Grelha D'Ouro",4,"151-153 South Lambeth Road, London",51.4781036,-0.1232520
