id,google_id,name,rating,price_level,vicinity,latitude,longitude
254,ChIJpV5EC0sddkgRhw4VJmURZTA,"Locksons close",0,NULL,London,51.5173569,-0.0191285
255,ChIJP7G-kkoddkgRORgwC9ysx5I,"aqua vista square",0,NULL,"4fg, Upper North Street, London",51.5169792,-0.0214863
256,ChIJSRuv8koddkgRBgPu7TJcEzA,"Diprose Court",0,NULL,"106 Upper North Street, London",51.5170059,-0.0219643
257,ChIJQTEsmRcSdkgR8KFedSf_8p4,"The Fox & Goose Hotel",4.1,NULL,"Hanger Lane, London",51.5332108,-0.2956206
258,ChIJ2_Ew0D0SdkgRyER8ZUw9A50,"The Boat Hotel",3.5,NULL,"346 Ealing Road, Wembley",51.5396156,-0.3008386
259,ChIJK8ukADsSdkgRtBmLn5Xokpk,"Braunston House",0,NULL,"1rp, 243 Ealing Road, Wembley",51.5386238,-0.2993250
260,ChIJzYGDLTsSdkgRqvlif97E2rk,"Stanley Lodge",0,NULL,"Stanley Avenue, Wembley",51.5429306,-0.2946487
261,ChIJiQ5fYDASdkgRHS8O9uBNUXc,"The Taj Inn",0,NULL,"95-97 Ealing Road, Wembley",51.5473938,-0.2975012
262,ChIJ8W-VnCESdkgRdeVGZzSXxZU,"Dreams Hotel",0,NULL,"72 Longley Avenue, Wembley",51.5380592,-0.2876516
263,ChIJbQMuLxgSdkgReeYaDctgizk,"Cleverly Crescent",0,NULL,"26 Saint Augustine's Avenue, London",51.5335732,-0.2939487
264,ChIJ0Xrn9IFndkgRjl_pVn5rny4,"Cherry Trees Bed and Breakfast",0,NULL,"51 Longfield Drive, Amersham",51.6767349,-0.6159814
265,ChIJXxsWoYlndkgRYeB_MmpvrUE,"St. Catherins Bed and Breakfast",0,NULL,"9 Parkfield Avenue, Amersham",51.6798630,-0.6010744
266,ChIJPTQRoZFndkgRd1e2U1wERdQ,"Nita's Bed & Breakfast",0,NULL,"63 Hundred Acres Lane, Amersham",51.6689110,-0.6011025
267,ChIJ9Uit3ohndkgRbEdKYwP4hGM,"Holiday Villas and Apartments in Turkey",0,NULL,"67 Woodside Road, Amersham",51.6776047,-0.6028326
268,ChIJ-7o1Co9ndkgRF7oBrGsoRNw,"Tudor Court",0,NULL,"King George V Rd, Amersham",51.6741295,-0.6036307
269,ChIJKQdvACEHdkgR_BHuCigq4Ik,"One Bedroom Apartment In Croydon",0,NULL,"50 Canterbury Road, Croydon",51.3861809,-0.1139193
270,ChIJKQdvACEHdkgRdfyfah2_yGY,"one room aparment hotel",0,NULL,"50 Canterbury Road, Croydon",51.3861809,-0.1139193
271,ChIJOZIxX_0GdkgRhgJtz-XJb-g,"Crest Manor Ltd",0,NULL,"616 Mitcham Road, Croydon",51.3895302,-0.1291034
272,ChIJNQZCJHMBdkgR0hvie1lq5lg,"Travelodge London Crystal Palace Hotel",3.5,NULL,"Yeoman House, 61 - 63 Croydon Road, London, Penge",51.4109993,-0.0549578
273,ChIJ3-lJkRUBdkgRqqnG41SvcQ8,"Abbeyfield London Polish Society",0,NULL,"Fonthill Close, London",51.4064140,-0.0690900
274,ChIJI5kBtXIBdkgROiaUHxe2rh4,croydon,0,NULL,"Croydon Road",51.4100952,-0.0571766
275,ChIJC6NkS10bdkgRKaxWdTpr-Ew,"Premier Inn London Angel Islington",4.4,NULL,"18 Parkfield Street, London",51.5348511,-0.1055235
276,ChIJn9Z-vUMbdkgRvFAYuOvVbak,"DoubleTree by Hilton Hotel London - Islington",4.3,NULL,"60 Pentonville Road, London",51.5320473,-0.1096091
277,ChIJI7XXmS8FdkgR4DZkJcyK05I,"Hilton London Angel Islington",4.2,NULL,"53 Upper Street, London",51.5359421,-0.1048770
278,ChIJmXXcEUcbdkgR9bY2oMXRKQs,Clink78,3.7,NULL,"78 King's Cross Road, London",51.5287781,-0.1155601
279,ChIJN_4maEcbdkgR_8W3qHNHQrE,"Swinton Hotel",2.8,NULL,"18-24 Swinton Street, London",51.5293541,-0.1166240
280,ChIJUbBdTFgbdkgR-N1FJp9f4i0,"Thistle City Barbican hotel",3.5,NULL,"Central Street, London",51.5272865,-0.0959701
281,ChIJK0l-OUYbdkgR8i5_3CkVuis,"Holiday Inn London-Kings Cross Bloomsbury",3.8,NULL,"1 King's Cross Road, London",51.5264854,-0.1139320
282,ChIJExrSkTgbdkgRxQFrWnv2goA,"Arriva Hotel",3,NULL,"47-55 Swinton Street, London",51.5287666,-0.1183467
283,ChIJg2ZN-lsbdkgRgKXPy90Wqfs,"Citadines St Mark’s-Islington London",3.8,NULL,"300 City Road, London",51.5297318,-0.0989844
284,ChIJ3wCXHVsbdkgR2MUychREmI0,Angel,0,NULL,"Southwood Court, London",51.5281754,-0.1037712
285,ChIJG7anQEcbdkgRJYftnKl45Do,"Belvedere Kings Cross Apartments",0,NULL,"137 Kings Cross Road, London",51.5296898,-0.1160448
286,ChIJ5YL5PUcbdkgRgUqhcDRnVkM,"Travelodge London Farringdon Hotel",3,NULL,"10-42 King's Cross Road, London",51.5271835,-0.1142618
287,ChIJ76ppDFobdkgRkGmacsuuspI,"Clerkenwell One",0,NULL,"Cyrus Street, London",51.5258789,-0.1010760
288,ChIJO54HQkcbdkgRhLJU9SyMi-4,"Kings Cross Hostel",0,NULL,"10 Swinton Street, London",51.5294113,-0.1164361
289,ChIJ35ZFkkQbdkgR-WcIY-3ldUY,"Angel Apartment",0,NULL,"Myddelton Square, London",51.5296326,-0.1078141
290,ChIJsUY3aUcbdkgRk6KletAtaug,"Budget Guest House",2.1,NULL,"23 Swinton Street, London",51.5290833,-0.1168828
291,ChIJ7S4V1mAbdkgR6LZgbWUChRM,"Islington Chic Apartment",0,NULL,"101A Essex Road, London",51.5385437,-0.0994431
292,ChIJ-3wq41gbdkgRIvX-boCD8eY,"Access Apartments City",0,NULL,"Macclesfield Road, London",51.5287781,-0.0967322
293,ChIJichS3VkbdkgRWUvvXix0m3w,"City Apartments - Old Street - Barbican",0,NULL,"Seward Street, London, London",51.5261345,-0.0983394
294,ChIJCQqp3kIbdkgRF2bEzBDH1gM,"The Islington Town House",4.3,NULL,"13 Liverpool Road, London",51.5337334,-0.1070430
295,ChIJY0qQ91kbdkgRS3vhzMXrYAU,"Deluxe Family Suite",0,NULL,"174, Flat 1, Goswell Road, London",51.5261841,-0.0997218
296,ChIJh1y_el4bdkgRV-a5ABc6TOg,"Mady Group Estates",0,NULL,"24 Danbury Street, London",51.5339432,-0.0992149
297,ChIJnz-E-mAbdkgRNExER0KILRM,"One Bedroom Apartment Islington - Popham Street",0,NULL,"Flat 7, Peldon Walk, Popham Street, London",51.5379944,-0.0975300
298,ChIJaxizQV4bdkgRbdqvRMNqrJQ,"Angel Apartment",0,NULL,"61a St Peter's Street, Islington, London",51.5345116,-0.0982845
299,ChIJbVq3PEUbdkgR2aNFq1irjBM,"LSE Rosebery Hall",4,NULL,"90 Rosebery Avenue, London",51.5275993,-0.1071179
300,ChIJ5adECkcbdkgRPeMOH2SYVHA,"Travelodge London Central Kings Cross Royal Scot Hotel",3.1,NULL,"100 King's Cross Road, London",51.5293083,-0.1154133
301,ChIJbyoVCT8bdkgRVZcRhUUdfXQ,"King's Cross studios",0,NULL,"79 Caledonian Road, London",51.5331116,-0.1194513
302,ChIJyVDTmkEbdkgRIJKO1tNa0x0,"Friendly Rentals Angel I",0,NULL,"116, Wynford Road, London",51.5338707,-0.1123780
303,ChIJRf41YFcbdkgRYry_dfwswlY,"Luxurious Two Bedroom Apartment in Barbican",0,NULL,"Apartment 12 , The Orchard 25 Pear Tree Street, London",51.5253983,-0.0982150
304,ChIJUdKHUlgbdkgRTXWbMHq7A3A,"Otium Health & Leisure",4.2,NULL,"120 Central Street, London",51.5275421,-0.0967115
305,ChIJE71NXF8bdkgRHZMVKw_bgKU,"Prestige Apartments Banyan Wharf",0,NULL,"Cube Building, 17-21 Wenlock Road, London",51.5318794,-0.0944880
306,ChIJpSz-mlobdkgRUQVjhMz120A,"Farringdon Serviced Apartments",0,NULL,"St John Street, London",51.5259705,-0.1036950
307,ChIJB9ViTkMbdkgRGbIAE-IA-oM,"Angel Inn",3.9,NULL,"420 Saint John Street, London",51.5315170,-0.1059958
308,ChIJ6d6HOSYbdkgRe60AmxgEzvM,"アクセス アパ－トメンツ シティ",0,NULL,"Ability Towers, 1 Macclesfield Rd, London",51.5288887,-0.0969645
309,ChIJM1VKfqccdkgRQXTQzmXDuWs,"Central Apartments @ TwentyTwo",0,NULL,"22, 22 Dingley Road, City Reach, London",51.5282860,-0.0938735
310,ChIJS-vemEUbdkgROSNW7EltEBc,"Lovely flat in Central London",0,NULL,"9 Tysoe Street, London",51.5266380,-0.1091141
311,ChIJV94nO0QbdkgRsYGpJA9klu4,"Irish Centre Housing Ltd",0,NULL,"13 Lloyd Sq, London",51.5288849,-0.1108942
312,ChIJ5QNSTUIbdkgRbv_8hlwZ57I,"The Alma",4.3,NULL,"78 Chapel Market, London",51.5333443,-0.1094460
313,ChIJwwiACVwbdkgRQG65G5i7MBU,"London Airport Taxi",0,NULL,"317 City Road, London",51.5318947,-0.1053740
314,ChIJiWpozV4bdkgRP8V53-K8PPw,"N1 Holiday Apartment",0,NULL,"8 Graham Street, London",51.5306778,-0.0978284
315,ChIJgc4hnVsbdkgRGUnaqOG4hZ8,"Derwent Living student accommodation",0,NULL,"Goswell Road, London",51.5299988,-0.1026320
316,ChIJtbyIYV4bdkgRzN3pGYh77S8,"Two Bedroom Burgh Street",0,NULL,"Burgh Street, London",51.5334854,-0.0987540
317,ChIJOfKJ_FsbdkgRDsnt1-df-XU,"Apartment London 5143",0,NULL,London,51.5302391,-0.1001644
318,ChIJxXo7B0UbdkgRLHCqGsaMH4E,"Apartment Hardwick Street",0,NULL,"Hardwick Street, London",51.5277138,-0.1085460
319,ChIJB04omkQbdkgReevUVhNcVDY,"Villa Farrelli",0,NULL,"70 Myddelton Square, London",51.5296783,-0.1092624
320,ChIJgUiE6lgbdkgRFsgfpvBzarQ,"Canaletto Apartments",0,NULL,"308 Canaletto, 257 City Road, London, London",51.5293961,-0.0956047
321,ChIJOxJUcVwbdkgRzJrvU6GDU2g,"Baggies Angel",4.2,NULL,"333 City Road, London",51.5310783,-0.1017237
322,ChIJxS6a_EMbdkgRoDHKZ7wJv14,"Shortlets in London",0,NULL,"3A Claremont Square, London",51.5312424,-0.1112357
323,ChIJk3NyOVsbdkgRkZXTe_0_qfU,onefinestay,0,NULL,"300 Saint John Street, London",51.5282288,-0.1045952
324,ChIJs6B8Q1kbdkgRR66FMauWCb4,"Citadine apartments",0,NULL,"Saint Mark's Apartments, City Road, London",51.5297318,-0.0989844
325,ChIJaaMssUAbdkgR__gtwJhTHmM,"Dinwiddy House - Summer Accommodation",0,NULL,"189-205 Pentonville Road, London",51.5307617,-0.1161773
326,ChIJLSG-AEcbdkgRDgQUr1AhdC0,"Mungo's Wharton Street Hostel",0,NULL,"1-2 Wharton Street, London",51.5280571,-0.1150192
327,ChIJNT6i31gbdkgR5v1rOyZoklE,"Penton Apartments",0,NULL,"Book House, 261 City Road, London",51.5295639,-0.0968230
328,ChIJoUM-k0UbdkgR2drivfUgAYs,"County Hotel",0,NULL,"8-11 Wilmington Square, London",51.5265045,-0.1098391
329,ChIJlyEpUz8bdkgR10XwaXpwKr0,"Susan Lawrence Hostel",0,NULL,"170 King's Cross Road, London",51.5306282,-0.1180907
330,ChIJ15TVsjgbdkgRGt4AJkhiOx8,"London Therapy 4U",4.5,NULL,"Lower Ground Floor, Holiday Inn, 1 King's Cross Road, London",51.5263977,-0.1135780
331,ChIJRyZr61AbdkgRR1eQ_OI2MSs,"Dreamhouse Apartments London City",0,NULL,"3 Cyrus Street, London",51.5260010,-0.1011140
332,ChIJYeuvFEcbdkgRCfIB3Uf1-Do,continentalrooms.com,0,NULL,"117A King's Cross Road, London",51.5290642,-0.1159390
333,ChIJ00TLc9YadkgRt3gzrNuxhBo,"Smart Rent Ltd",0,NULL,"189 Caledonian Road, London",51.5367050,-0.1167683
334,ChIJbbj8ZUcbdkgRO5or8VZIiXc,"B K Travel Agency",0,NULL,"a, 23 Swinton Street, London",51.5290642,-0.1168103
335,ChIJtYpbcmIedkgRpLnj1ll49FY,"Premier Inn London Edmonton",4.1,NULL,"Advent Way, London",51.6123085,-0.0483012
336,ChIJGyzcb4UedkgRKgYHFYGfLrE,"ADRIAN HALL",0,NULL,"n18, 37 Middleton Rd, Heysham, Morecambe",51.6089249,-0.0566992
337,ChIJ9wKt1a4bdkgRq9e2cIHUUzY,"SO Arch Aparthotel",4.2,NULL,"Pemberton Gardens, London",51.5635681,-0.1304893
338,ChIJt_Uac68bdkgRMxbI2wb_QR8,"Krystal's Hotel",0,NULL,"754 Holloway Road, London",51.5644417,-0.1308999
339,ChIJA67PQa4bdkgReSp6fmzW08I,"St Johns Bed and Breakfast",4.8,NULL,"20 Saint John's Way, London",51.5659485,-0.1336910
340,ChIJXQg53EwadkgRkcxqGyeyfMc,"Greenview Court Hostel",0,NULL,"Winchester Place, London",51.5710068,-0.1419258
341,ChIJZYRb1q0bdkgR4nLcYmVsCKo,"Premier Inn London Archway",4.5,NULL,"Hamlyn House, Highgate Hill, London",51.5653114,-0.1355460
342,ChIJqSBYubIbdkgR6qOPQira6rE,"Old Crown Inn B&B Highgate Village",0,NULL,"90 Highgate Hill, London",51.5690918,-0.1416778
343,ChIJNVXD70wadkgR8ra0WCiO65Y,"St Mungos",0,NULL,"55 Cholmeley Park, London",51.5709724,-0.1434870
344,ChIJj7o6G1UadkgRP6mFF0g_AHE,"Apartment Dartmouth Park Road Tufnell Park",0,NULL,"Dartmouth Park Road, London",51.5591660,-0.1433500
345,ChIJgXl7RLcbdkgRgiSOF_VnfGc,"Hilltop house",0,NULL,"Hornsey Lane, London",51.5738602,-0.1313567
346,ChIJy3tZja0bdkgRrblx4XyDn8E,"5a Bardolf Road, Islington",0,NULL,"53 Highgate Hill, London",51.5662384,-0.1366683
347,ChIJSwXiMa8bdkgRuzhmYJ8cjMY,"Archway Hostel",0,NULL,"Church Cottages, Pemberton Gardens, London",51.5632782,-0.1311922
348,ChIJF7fkubEbdkgRQIZSBzAs07Y,"Archway Guesthouse",0,NULL,"Yhdistynyt kuningaskunta, 39 Parolles Road, London",51.5691185,-0.1331652
349,ChIJ82sZk7sbdkgRxjb5Za4Rksw,"Harrington Court",0,NULL,"26 Hornsey Rise, London",51.5713730,-0.1245235
350,ChIJnWxnSKQbdkgR7ifb-puzpoQ,"Fortnam House",0,NULL,"40 Fortnam Road, London",51.5637169,-0.1258346
351,ChIJrT4jjh8BdkgRM84LnCv-pIw,"Modish London Room",0,NULL,"44 Howard Road, London",51.3905754,-0.0695968
352,ChIJI7gBmXQZdkgRyk0w2R5y4Ps,"Bay Tree House B & B",4.7,NULL,"59 Brookdale, London",51.6187668,-0.1360817
353,ChIJJy_Sm3YZdkgRLkkhMiD63cs,Craegmoore,0,NULL,"43 Springfield Road, London",51.6145973,-0.1374136
354,ChIJRz-VM54ZdkgRhutSUo9Zpr8,"gold training",0,NULL,"Oakleigh Road South, London",51.6172600,-0.1425053
355,ChIJh1HxSnEZdkgRkmnCzrYLkaU,"Arnos Apartments",0,NULL,"64 Palmers Road, London",51.6136665,-0.1354037
356,ChIJ6_kNIG4ZdkgRSIRAXE_YRX4,"Wiki House",0,NULL,"9 Bexhill Road, London",51.6135025,-0.1296159
357,ChIJf3d_SoQbdkgRCqf0ZRjVUnM,"Central Park Hotel",2.5,NULL,"3-15 Wilberforce Road, London",51.5651512,-0.1021215
358,ChIJN8U_u4UbdkgRs3cXRR0lW2M,"The Pembury Hotel",2.6,NULL,"326-328 Seven Sisters Road, London",51.5660362,-0.1019969
359,ChIJN8U_u4UbdkgRkEvjEEPamCM,"Queens Hotel",3.8,NULL,"324 Seven Sisters Road, London",51.5659065,-0.1022011
360,ChIJrSyJUoQbdkgRyJGYE4jPaiQ,"Gloucester Hotel",0,NULL,"20 Wilberforce Road, London",51.5647850,-0.1021835
361,ChIJM-S3bZsbdkgRXE-b6jt5AZ4,"Finsbury Serviced Apartments",4.1,NULL,"13 Goodwin Street, London",51.5641785,-0.1079423
362,ChIJrSyJUoQbdkgR2V7wffWeQyU,"Park View Hotel",0,NULL,"22 Wilberforce Rd, London",51.5647850,-0.1021835
363,ChIJyQt1UIEbdkgRodmlb4GmcCM,"River Lane",0,NULL,"143 Blackstock Road, London",51.5616379,-0.0993426
364,ChIJ93h4WoEbdkgRJdwool-QVhI,"Easy Stay Apartments",0,NULL,"Apartment A Blackstock Road 143, London",51.5616341,-0.0994605
365,ChIJP-7LVJobdkgR1F4MSZUl8ZI,"Butler House",0,NULL,"Flat C 107 Fonthill Road N4 3JH, London",51.5649300,-0.1090762
366,ChIJm6eVqIAbdkgR53YlLEQv3GY,"London Holloway Apartment",0,NULL,"43 Queens Drive, London",51.5617104,-0.0943573
367,ChIJDwTQ0HkbdkgRtX-7aTnaoQU,"Drayton Park, Islington Apartment",0,NULL,"Drayton Park, Highbury",51.5538635,-0.1054215
368,ChIJ6XKtaoEbdkgRQrcXQsKobtw,"Arsenal Tavern Backpackers",3.1,NULL,"175 Blackstock Road, London",51.5609322,-0.0984281
369,ChIJueiWtoQbdkgR9Y6vnLO1b3o,"St. Thomas Road N4",0,NULL,"13-15 St. Thomas Road, London",51.5633698,-0.1054411
370,ChIJfVGSPnEbdkgRY-wMxkTMBtQ,"Baires Holidays Ltd.",0,NULL,"195 Holloway Road, Highbury",51.5506630,-0.1099464
371,ChIJpw3mrYUbdkgRtqLNXDbzeUA,"One and a friend",0,NULL,"3-15 Wilberforce Road, London",51.5651894,-0.1023040
372,ChIJiVKISngbdkgRWv3oquTTStc,"House Stavordale Road - Highbury & Islington",0,NULL,"Stavordale Road, London",51.5545540,-0.1043080
373,ChIJx0pNv4UbdkgRCDwJ1Igz-Fs,"Queens Drive",0,NULL,"169 Queen's Drive, London",51.5658836,-0.1011640
374,ChIJI2c8WIIbdkgRHm_1k_y4hb8,"Highbury Northstand",0,NULL,"64 Avenell Road, Highbury",51.5589714,-0.1026971
375,ChIJ_xCtOHobdkgRhRO5VmMgVUk,"Crescent Suite",0,NULL,"70 Ronalds Road, London",51.5504799,-0.1038603
376,ChIJX5NGb4IbdkgRzjOpEjhWj60,"Arsenal Apartment Highbury",0,NULL,"87 East Stand Apartments, Highbury Stadium Square, London",51.5579605,-0.1020956
377,ChIJgX3hIoMbdkgRqxL2gAwFMKM,"the house on the corner",0,NULL,"151 Saint Thomas's Road, London",51.5602112,-0.1045563
378,ChIJN0tYs3gbdkgRngIwWBdds-Q,"Doctor in the House Ltd",0,NULL,"17 Aubert Road, Flat1, London",51.5560532,-0.1000090
379,ChIJwdCiCIQbdkgRjx0C615vaOM,"Tony&Tony B&B",4.4,NULL,"89 Blackstock Road, London",51.5625458,-0.1007585
380,ChIJYY-cE3cbdkgRq2gDySTX1K8,"Queensland Terrace",0,NULL,"5 Queensland Road, London",51.5534554,-0.1081473
381,ChIJyeNj9H4bdkgRNqeGqaSDsMA,"Apartment Kelvin Road - Highbury",0,NULL,"Kelvin Road, London",51.5532684,-0.0973030
382,ChIJ8_p0Hp8bdkgRplBx4oEZrdY,"Milestone Apartments",2.1,NULL,"105a Seven Sisters Road, London",51.5608940,-0.1140768
383,ChIJX8RlYp8bdkgRIbEL53zTDLQ,"Finsbury Park Apartment",0,NULL,"Axminster road, London",51.5605011,-0.1175700
384,ChIJa_--2nAbdkgRBPuAztsSxkk,"PlanetDatcha Highbury Apartment",0,NULL,"30 Tinniswood Close, London",51.5514679,-0.1077993
385,ChIJiXC_0HAbdkgRoDb6BjnqyEE,"PlanetDatcha Islington Apartment",0,NULL,"26 Tinniswood Close, London",51.5510826,-0.1083562
386,ChIJEUT1znkbdkgRGz1d121PUNE,"Short lets in London - Highbury",0,NULL,"92 Drayton Park, London",51.5546646,-0.1051043
387,ChIJl9nOFoYbdkgRxLQSkvSIJdI,"Kimblecrete Prince Hotel",0,NULL,"2 Adolphus Road, London",51.5664253,-0.0994042
388,ChIJi3XqUp0bdkgRLt5p5XQnMxg,"Shahla's Place",0,NULL,"65, 66 Elfort Road, London",51.5575867,-0.1059399
389,ChIJGyoPm5wbdkgRzUbiG119YyU,"Travelodge London Finsbury Park hotel",3.9,NULL,"185-187 Isledon Road, Islington",51.5623322,-0.1073875
390,ChIJJSKGT4EbdkgRAm1AT-EumWo,"2 Lydon Row",0,NULL,"Brownswood Road, London",51.5616493,-0.0991004
391,ChIJx5xeDJsbdkgR3UCX4SRY8gY,"Arsenal Apartments",4.2,NULL,"144 Fonthill Road, London",51.5637779,-0.1084242
392,ChIJay3tp5sbdkgRVoh84iKuVB0,"Fonthill Serviced Apartments",0,NULL,"124 Fonthill Road, London",51.5641747,-0.1088720
393,ChIJFQ1JB5sbdkgRtHZ5iPc1M-c,"Fonthill House",0,NULL,"United Kingdom",51.5645638,-0.1087135
394,ChIJ7dacTIQbdkgRgf1zBM4AAY8,"Finsbury Park Studios",0,NULL,"Stable Place, London",51.5647964,-0.1018395
395,ChIJiXjlvYUbdkgRoHE8sNkMpY4,"Clover Court",0,NULL,"Seven Sisters Road, London",51.5662384,-0.1015942
396,ChIJ3UukQ38cdkgRsSMmt_IKIKM,Dalecroft,0,NULL,"1 Queen's Drive, London",51.5611992,-0.0931382
397,ChIJsb1CkJobdkgRg9PPGfyYNGI,"Hornsey Wood Court",0,NULL,"50 Lennox Road, London",51.5667343,-0.1079062
399,ChIJ3U3pPHUBdkgRX_05vsNTgOM,"Della and David Bascombe ( Patterson ) Londres",0,NULL,"8 Royston Road, London",51.4110413,-0.0488491
400,ChIJn8nHew4BdkgRN1K_QCa_qt8,"Elm View Court",0,NULL,"146 Elmers End Road, Beckenham",51.4044456,-0.0560857
402,ChIJuWojO6IBdkgRa5ubVBjAfcs,"Gio's B&B",0,NULL,"2B Clock House Road, Beckenham",51.4081879,-0.0401109
403,ChIJa7GELr0BdkgRx0BrPr3gd4g,"Probation Hostel",0,NULL,"4 Beckenham Road, Beckenham",51.4082260,-0.0356492
404,ChIJGZfW-KUBdkgRjkJtvGJyQyM,"Joseph samuels apartments",0,NULL,"Croydon Road, Beckenham",51.3991852,-0.0425324
405,ChIJzdr43MgadkgRyfwZ17QyO2s,"Somerset Hotel",2.5,NULL,"6 Dorset Square, London",51.5231857,-0.1600936
406,ChIJ6zv7AJMNdkgR7bUvQyo6AXk,"Dorset Square Hotel",4.4,NULL,"39-40 Dorset Square, London",51.5226364,-0.1602871
407,ChIJf6XIkM4adkgRbbcgrCzpsXA,"Park Plaza Sherlock Holmes London",4.2,NULL,"108 Baker Street, London",51.5209084,-0.1566956
408,ChIJjV7c58kadkgRKxmfETsEywI,"The Landmark London",4.4,NULL,"222 Marylebone Road, London",51.5217438,-0.1627932
409,ChIJf7JXtssadkgRNw8J0i94_o0,"Montagu Place Hotel",4.7,NULL,"2-3 Montagu Place, London",51.5190315,-0.1591400
410,ChIJ4Yo1is4adkgR9Wfxv0lXSKc,"The Blandford",3.6,NULL,"80 Chiltern Street, London",51.5212097,-0.1558895
411,ChIJf52_ANMadkgRzmGzp6t5EIU,"The Marylebone",4.2,NULL,"47 Welbeck Street, London",51.5180130,-0.1498050
412,ChIJ3d0HmMwadkgR7_0etVuiW4A,"Radisson Blu Portman Hotel, London",3.9,NULL,"22 Portman Square, London",51.5161247,-0.1577189
413,ChIJ2coVIs4adkgR54DiJxHYSqw,"Regency Hotel Westend",3.5,NULL,"19 Nottingham Place, London",51.5215302,-0.1533087
414,ChIJqYRPtswadkgRDZptVDmbgn0,"Hyatt Regency London - The Churchill",4.4,NULL,"30 Portman Square, London",51.5156441,-0.1572292
415,ChIJxcK6QMsadkgRTSMGDVdYfGg,"The Arch London",4.7,NULL,"50 Great Cumberland Place, Marble Arch, London",51.5159225,-0.1598794
416,ChIJLb08BdMadkgRRIsiFAV-FoM,"Holiday Inn London - Oxford Circus",3.5,NULL,"57-59 Welbeck Street, London",51.5168457,-0.1495560
417,ChIJPRqDlM0adkgRq2niyWJYbOU,"No. Ten Manchester Street Hotel",4.5,NULL,"10 Manchester Street, London",51.5187988,-0.1538386
418,ChIJUZ57VJ-32EcRs7cqKpAdClU,"Opulence Central London",2.2,NULL,"47 Gloucester Place, London",51.5180359,-0.1581296
419,ChIJiSLCS8sadkgRg4pjUJI9ypI,"Rose Court Hotel",2.7,NULL,"35 Great Cumberland Place, London",51.5153198,-0.1600565
420,ChIJA915mqkcdkgRadVKxS3_3NA,"The Montcalm Hotels",4.4,NULL,"31 Great Cumberland Place, London",51.5151405,-0.1592429
421,ChIJCfVIlsoadkgRdELI-JQksDo,"London Marriott Hotel Marble Arch",3.9,NULL,"134 George Street, London",51.5164146,-0.1635826
422,ChIJMQ2WUjMFdkgRhJRcvJrcCqM,"The Leonard Hotel",4.1,NULL,"15 Seymour Street, London",51.5147133,-0.1578730
423,ChIJN3kKKssadkgRbXc_M4aC91E,"Marble Arch Inn",2.9,NULL,"49-50 Upper Berkeley Street, London",51.5151100,-0.1615923
424,ChIJecd6z9wEdkgRJk_hsPTwiKc,"Durrants Hotel London",4,NULL,"32 George Street, London",51.5179367,-0.1529794
425,ChIJG8cTDrQadkgRQun6nrhjMfU,"Hilton London Metropole",3.8,NULL,"225 Edgware Road, London",51.5193863,-0.1696349
426,ChIJmaVHONYadkgRenRoEUraCx8,"Holiday Inn London - Regent's Park",3.9,NULL,"Carburton Street, London",51.5225220,-0.1427890
427,ChIJESuBNDMFdkgRTMQD5cKL6cw,"DoubleTree by Hilton Hotel London - Marble Arch",4.1,NULL,"4 Bryanston Street, Marble Arch, London",51.5145721,-0.1566600
428,ChIJk-hF1jIFdkgRl8PlXqNP2z4,"Radisson Blu Edwardian Sussex",3.8,NULL,"19-25 Granville Place, London",51.5144386,-0.1558337
429,ChIJfQvXo1em2EcRRn8gRrGiho0,"St. George Hotel",3.3,NULL,"49 Gloucester Place, London",51.5179596,-0.1581968
430,ChIJBd6VAwANdkgRlJtug_-B-qg,"The Mandeville Hotel",4.1,NULL,"Mandeville Place, London",51.5164871,-0.1509190
431,ChIJiV1nB8wadkgRh0PJvKu4sak,"London Continental Hotel",3.9,NULL,"88 Gloucester Place, London",51.5198021,-0.1584649
432,ChIJBYWNRckadkgRwRGQ4hoSzdo,"Marylebone Inn Hotel",4.3,NULL,"119 Gloucester Place, London",51.5208054,-0.1594722
433,ChIJV-DOOMsadkgR0k0Wo2hpeok,"Shaftesbury Suites Marble Arch London",3.9,NULL,"41 Great Cumberland Place, London",51.5157547,-0.1603350
434,ChIJzWHsW7QadkgRT1YfyIyvQB4,"Haven Hotel",3.6,NULL,"6-8 Sussex Gardens, London",51.5180817,-0.1681239
435,ChIJ8ZQFMMsadkgRWZQo41cSV74,"Berkeley Court Hotel",2.2,NULL,"22 Upper Berkeley Street, London",51.5154762,-0.1606978
436,ChIJRyZUJc4adkgR0VgJpSxwCaU,"Nottingham Place Hotel",4.4,NULL,"37 Nottingham Place, London",51.5221519,-0.1534475
437,ChIJkdmEI84adkgRRqd3XaRBtNU,"Regency Hotel Parkside",4,NULL,"25 Nottingham Place, London",51.5217705,-0.1533364
438,ChIJrwmb8sgadkgRMkoa_tOVAhk,"Park Avenue Baker Street",3.9,NULL,"173 Gloucester Place, London",51.5241470,-0.1609906
439,ChIJJfFVT8kadkgRUMDTb_uoUEM,"americana hotel",3.5,NULL,"Gloucester Place, London",51.5246124,-0.1607418
440,ChIJIxuVL8sadkgR1SoxTan6eS8,"Hadleigh Hotel",3.7,NULL,"24 Upper Berkeley Street, London",51.5154381,-0.1609023
441,ChIJe3GmSDMFdkgRTbePls5UJkA,"Amba Hotel Marble Arch",4.2,NULL,"Bryanston Street, London",51.5144005,-0.1565506
