id,google_id,name,rating,vicinity,latitude,longitude
13869,ChIJVeGRY1gOdkgR8jPKBGSGYjY,"Pizza Express",3.6,"14-, 15 Barnes High Street, London",51.4736290,-0.2491148
13870,ChIJQUJnbVgOdkgRF2wIBGhnKIg,"Fresh Cafe",4.2,"4 Barnes High Street, London",51.4733849,-0.2482252
13871,ChIJw6sU-fcOdkgRig-a8swpuBU,Wildwood,3.9,"21 Station Road, London",51.4722786,-0.2468602
13872,ChIJs3FEvFUOdkgRCZQn2Z8xPn8,Indiandabba.Com,0,"2 Rocks La, London",51.4742622,-0.2387547
13873,ChIJHWxYeFYOdkgRJYO-BOnigSw,"Awesome Thai Restaurant",4.7,"68 Church Road, London",51.4748573,-0.2408758
13874,ChIJx_Oq-OQOdkgRvCuuwTjiQWU,"Quick Fresh Pizza",0,"112 Roehampton Ln, London",51.4595909,-0.2431546
13875,ChIJc7nX11UOdkgRgrFNchIkK40,"Sonny's Food Shop",0,"92 Church Road, London",51.4750671,-0.2399645
13876,ChIJoXOvbvQOdkgRM2d9Bsev-Fo,Happyland,0,"73 White Hart Lane, London",51.4687309,-0.2544997
13877,ChIJpSZRfFYOdkgRkT8IlOm2Vo0,"Olympic Studios Cafe & Dining Room",4.2,"123 Church Road, London",51.4751892,-0.2405031
13878,ChIJPzLweFYOdkgRfzECkhFDKXo,"Aroma Asia",0,"68 Church Road, London",51.4748383,-0.2408367
13879,ChIJP0ae4VcOdkgRXK7PUG6hNS8,"The Croissant",0,"29 The Crescent, London",51.4728699,-0.2454098
13880,ChIJ21F60bAadkgRUpOfAFYffgc,"Arte Chef",3.9,"58 Church Road, London",51.4746780,-0.2411842
13881,ChIJxbTWMlQOdkgRi7Q15Yc53TY,Riva,4.5,"169 Church Road, London",51.4756813,-0.2394754
13882,ChIJPzLweFYOdkgRJfRIBk-g6Jc,"Gate of India",0,"68 Church Road, London, Barnes",51.4748383,-0.2408367
13883,ChIJ_fZ8t1UOdkgR243AuT2lPhU,"Rom Mai Thai Cuisine",4.3,"8-, 9 Rocks Lane, Barnes",51.4747086,-0.2390299
13884,ChIJ5arDyVUOdkgR0-9TnIF0dsc,"Alma Café",0,"2-3 Rocks Lane, London",51.4749298,-0.2393092
13885,ChIJs-Af01UOdkgRNcjHYH70fnM,"Grande Maison",0,"127 Church Road, London",51.4752655,-0.2401750
13886,ChIJHzblllgOdkgRRd41Z4Rvjnk,"Tanyas Fish Bar",4.1,"39B Barnes High Street, London",51.4736176,-0.2508178
13887,ChIJnzfFzVUOdkgR0h9UEDHm438,Amore,0,"94 Church Road, London",51.4750671,-0.2398565
13889,ChIJ_c_qDvUOdkgR3wyHRGTRAV0,"The White Hart",4,"The Terrace, London",51.4710236,-0.2556630
13891,ChIJzfSxI_UOdkgR7jDONJvlSPM,"The Depot",4.2,"Tideway Yard, 125 Mortlake High Street, London",51.4707489,-0.2565841
13900,ChIJpZotB_UOdkgRQNUYcv41_To,Haweli,4,"7 The Broadway, London",51.4703331,-0.2556197
13907,ChIJg8-O3owOdkgRB3UTKu2nZBA,"Taste of Raj",3.9,"130 Upper Richmond Road West, London",51.4652863,-0.2597691
13911,ChIJ7eg_cokOdkgRN5_4GdELUMQ,"Food In Fabula",4.6,"20 Mortlake High Street, London",51.4694710,-0.2654117
13913,ChIJ-ccm_4wOdkgRYhREe3DwoOM,"Asiatique Restaurant",4,"201 Upper Richmond Road West, East Sheen",51.4650688,-0.2610688
13915,ChIJkbESBvUOdkgReZJWLBotILU,"Sakunthala's Pan Asia",4.9,"Sakunthala's Pan Asia, 5 White Hart Lane, London",51.4706650,-0.2554808
13916,ChIJ471eAfUOdkgR_k7FgEH0_nc,"The Corner Cafe & Deli",4.1,"1 The Broadway, London",51.4704132,-0.2561086
13918,ChIJDRmjs4sOdkgR5bcoVsDpv2s,"Silks & Spice",0,"95 Mortlake High Street, Richmond",51.4699287,-0.2622949
13923,ChIJne-UHIUOdkgRbYRFp7ltA3k,"Red Chilli",4,"130 Upper Richmond Road West, Sheen, London",51.4652824,-0.2597616
13928,ChIJMXl1GrcPdkgRk8p4Yntqsw8,"The Gate Hammersmith",4.4,"51 Queen Caroline Street, Hammersmith",51.4903030,-0.2255270
13929,ChIJ6eo9AboPdkgRxPrdkQ9CwNg,"Reun Thai",4.2,"100 Fulham Palace Road, London",51.4881058,-0.2227051
13930,ChIJ6UYgZbcPdkgRX5aMZvtFZ64,"The Distillers",4.1,"64 Fulham Palace Road, London",51.4892998,-0.2231823
13931,ChIJVfK-puoPdkgRnhw9-pyY4bg,"Red Planet Pizza",2.9,"2-4 North End Road, London",51.4947433,-0.2112334
13932,ChIJ57y0-pUPdkgR3zDumJXPaGs,"The Curtains Up",4.1,"28A Comeragh Road, London, Barons Court",51.4893761,-0.2094845
13933,ChIJR47EgdMPdkgRD9jqtr_p_BI,"The Latymers",4.2,"157 Hammersmith Road, London",51.4931030,-0.2166491
13934,ChIJeS5uDcAPdkgRceZQ30Kh1FY,"The Albion",3.8,"121 Hammersmith Road, London",51.4943657,-0.2126780
13935,ChIJj_2_csAPdkgR828cLG6HTLY,Kanna,3.8,"127A Hammersmith Road, London",51.4943314,-0.2129787
13936,ChIJjfrDAusPdkgRlTVSe7bthZA,"Miran Masala",3.8,"3 Hammersmith Road, London",51.4958725,-0.2081807
13937,ChIJ_VrPOccPdkgRnjCLRREK2lI,"The Queen's Head",4.1,"13 Brook Green, London",51.4959755,-0.2207105
13938,ChIJh2hyEpEPdkgRwH6bvfkYhhs,"East Ocean Restaurant",3.9,"194 North End Road, London",51.4870262,-0.2034895
13939,ChIJ5-xU27cPdkgRuuD97ntp1wo,"The Swan",3.9,"46 Hammersmith Broadway, London",51.4931107,-0.2249918
13940,ChIJYyQWabwPdkgRDCijX3qaPdA,"The Pear Tree",3.7,"14 Margravine Road, London",51.4868584,-0.2156759
13941,ChIJbdppBZQPdkgR4pOxk8F-XuE,"Indian Express",4.7,"3 North End Parade, London",51.4929199,-0.2083592
13942,ChIJgWG2yMEPdkgRx2XRzD_JVUM,"Chez Abir",4.5,"34 Blythe Road, London",51.4970589,-0.2126964
13943,ChIJtZyksMYPdkgRfMsJy1cGr4I,"The Popeseye Steak House",4.2,"108 Blythe Road, London",51.4975815,-0.2166544
13944,ChIJvSjXGrgPdkgRx-3rXtJu45M,Villagio,3.6,"206-208 Hammersmith Road, London",51.4931526,-0.2226383
13945,ChIJvUgnApEPdkgRqM2-4QsYyyY,"222 Veggie Vegan",4.5,"222 North End Road, London",51.4860382,-0.2029286
13946,ChIJ359uE5QPdkgReoo9QB2CMrQ,"Best Mangal 1",4.3,"104 North End Road, London",51.4893532,-0.2061903
13947,ChIJ_9leL5UPdkgRw2AXiNgrivU,Domino's,3.1,"15 North End Parade, London",51.4932327,-0.2087930
13948,ChIJNUsnpLgPdkgRuRZrdfJ6LIc,"Suzu Japanese Tapas Bar",4,"170-172 Hammersmith Road, London",51.4934082,-0.2192844
13949,ChIJf50yiLcPdkgRZHS6NvipcVs,McDonald's,3.6,"Broadway Shopping Centre, 7-8 Hammersmith Broadway, London",51.4921494,-0.2238840
13950,ChIJjfrDAusPdkgRrA-mE-M8a1M,"Yas Restaurant",2.7,"7 Hammersmith Road, London",51.4958496,-0.2083980
13951,ChIJDy-1e7cPdkgR0pKCvFyl_c8,"Ringo Pizza and Off-Licence",4.2,"40 Fulham Palace Road, London",51.4907341,-0.2237572
13952,ChIJDQ8yt-oPdkgR4BVcKHC-z8I,"The Cumberland Arms",4,"29 North End Road, London",51.4943771,-0.2103104
13953,ChIJ3V5XGsAPdkgRfzfnDqmmDSQ,Mirabell,3.8,"111-113 Hammersmith Road, London",51.4945793,-0.2123627
13954,ChIJnTOKI7sPdkgRcQZ3DZNPQaM,Ottoman,4.5,"193 Fulham Palace Road, London",51.4842834,-0.2196457
13955,ChIJe-G99ZQPdkgRFJmUzLBEiJk,"Best Mangal 2",4.3,"66 North End Road, London",51.4911766,-0.2072728
13956,ChIJ29gYe7cPdkgRRHLRasrveXY,"Duke of Cornwall",4,"48 Fulham Palace Road, London",51.4905548,-0.2237583
13957,ChIJU5BN5-wPdkgRBJHMYb9s0tk,Mohsen,4.2,"152 Warwick Road, London",51.4951096,-0.2029877
13958,ChIJ3V5XGsAPdkgRouUgGBfTS6Y,"Argentine Steakhouse El Toro",2.9,"87 Hammersmith Road, London",51.4948463,-0.2114060
13959,ChIJ1ylR2wQOdkgRrOUgzcFpY5g,"Tops Pizza",3.4,"74 Fulham Palace Road, London",51.4888840,-0.2230369
13960,ChIJZ4JC-bkPdkgRXxs8YmtW2cA,"Palace Tandoori",4.8,"95A Fulham Palace Road, London",51.4888115,-0.2227066
13961,ChIJbyCZUZAPdkgRaZgk5YvXn74,"Taiwan Village",4.3,"85 Lillie Road, London",51.4855347,-0.2020578
13962,ChIJmeM8-pAPdkgRN406_dhbbr8,"Indian Star",4.4,"102a Lillie Road, London",51.4852409,-0.2031468
13963,ChIJV5PlRm0OdkgRuQ-xXZHVTSk,"Lyric Hammersmith",4.3,"One Lyric Square, King Street, London",51.4932594,-0.2261521
13964,ChIJkd0kzrcPdkgRrjBpXk9pBN0,"The William Morris",3.8,"2-4 King Street, London",51.4930687,-0.2252645
13965,ChIJXcIyRboPdkgRelUrVXHULdI,"Pizza Express",3.4,"158 Fulham Palace Road, London",51.4865494,-0.2211146
13966,ChIJa_dj_rkPdkgRIrRcpt7Pm0o,"Imperial Dragon",3.3,"78 Fulham Palace Road, London",51.4887962,-0.2230250
13967,ChIJgScvercPdkgR0zzPjwnDqA8,"Lebanese Taverna",3.7,"38 Fulham Palace Road, London",51.4907913,-0.2237261
13968,ChIJnePnysYPdkgRgFuSOPB4io0,Pentolina,4.6,"71 Blythe Road, London",51.4976120,-0.2174511
13969,ChIJ5R4J57cPdkgRHlTSmVZQtqA,Belushi's,3.4,"28 Hammersmith Broadway, London",51.4932899,-0.2244649
13970,ChIJDTc50MEPdkgRx7ZgdEiIMSs,Beaconsfield,3.6,"24 Blythe Road, London",51.4970512,-0.2121701
13971,ChIJNxoOfOwPdkgR4-cNXIzj1BA,"Hare & Tortoise",4.3,"373 Kensington High Street, London",51.4967842,-0.2051105
13972,ChIJdwN0-bkPdkgRKHqKHPkWn2c,"Cafe Barca",4.6,"115 Fulham Palace Road, London",51.4880524,-0.2223638
13973,ChIJVcBA3sEPdkgRGuAQMChlAcw,Shandeez,4.3,"2 Maclise Road, London",51.4976540,-0.2117534
13974,ChIJFxY-28EPdkgR2yhsnKwompA,"Mr. India",3.8,"6A Baconsfield Terrace, Olympia, London",51.4973564,-0.2120531
13975,ChIJQbH-_rkPdkgRa3pS9MqdVh4,"Old Suffolk Punch",3.9,"80 Fulham Palace Road, Hammersmith",51.4887238,-0.2230464
13976,ChIJo05C-bkPdkgRlRgp-V-2aio,"The Village",4.2,"95 Fulham Palace Road, London",51.4888420,-0.2226543
13977,ChIJwQpp_7kPdkgRlZYw7LYJy_M,"Cozco Latte",4.4,"99 Fulham Palace Road, London",51.4887199,-0.2226540
13978,ChIJGad2aJcPdkgRuJoS7bZokDg,"The Rylston",4,"197 Lillie Road, London",51.4838676,-0.2069442
13979,ChIJX6pHYpQPdkgRf6wleB171Rk,Fortune,3.3,"142 West Cromwell Road, London",51.4910927,-0.2065084
13980,ChIJkd0kzrcPdkgRYJTqutlIGLc,Tortilla,4.1,"6A King Street, London",51.4930077,-0.2254397
13981,ChIJQeEruMEPdkgRT7nMT5-oG4I,Karma,4.6,"44 Blythe Road, London",51.4971390,-0.2131268
13982,ChIJRX0vybcPdkgRikuVeQbRLiE,"The Hop Poles",3.6,"17-19 King Street, London",51.4928017,-0.2258521
13983,ChIJ7RIA5-wPdkgRyTI5nZe955w,"The Warwick Arms",3.7,"Warwick Arms, 160 Warwick Road, Kensington",51.4952888,-0.2031251
13984,ChIJVwS_ZpQPdkgRbc3VtCSZS2k,"Chicken Cottage",3.4,"82 North End Road, London",51.4906044,-0.2069453
13985,ChIJ--Cq2ZQPdkgRHLYvBWO1T_A,"Curry Express",0,"3 North End Road, London",51.4929352,-0.2083606
13986,ChIJv4oD7ZAPdkgRm7gs5XusqIA,"Milano Pizza Express",0,"137A Lillie Road, London",51.4845695,-0.2039305
13987,ChIJ5dnJ6gkFdkgRY1n2pQeQMoY,"Lost&Co Battersea",3.9,"339 Battersea Park Road, London",51.4740219,-0.1570601
13988,ChIJJ5NZYAcFdkgRUjXqc2l4VOI,"The Victoria",4.2,"166 Queenstown Road, London",51.4728508,-0.1481578
13989,ChIJ16v9-6gFdkgRu5nBdg5e960,"Santa Maria del Sur",4.2,"129 Queenstown Road, London",51.4702072,-0.1497249
13990,ChIJL29STAYFdkgRKbdq_nvnvj8,"London Pizza Experts",2.5,"42 Battersea Park Road, London",51.4756813,-0.1505459
13991,ChIJEbSUtQYFdkgRTaE6ITM7B6g,"The Mason's Arms",4,"169 Battersea Park Road, London",51.4767723,-0.1468438
13992,ChIJD_cD1wMFdkgRjRzB5ZuNSpg,Flanagans,4.5,"133 Battersea Park Road, London",51.4781914,-0.1444675
13993,ChIJmxJQmf0EdkgRJCFCY_eUUjI,"The Power Station Wine Bar & Restaurant",4.4,"161 Battersea Park Road, London",51.4770241,-0.1464988
13994,ChIJU6W_7gYFdkgRiMCY4yAUMRo,"San Gennaro",4.5,"22 Battersea Park Road, London",51.4764099,-0.1486354
13995,ChIJO4TPbgoFdkgRJ4RLXkN_X7o,"Thames Tandoori",4,"172 Battersea Park Road, London",51.4737816,-0.1602177
13996,ChIJswZMtAcFdkgRD8YIJsrmXqY,"The Magic Garden",4.3,"231 Battersea Park Road, London",51.4753380,-0.1508517
13997,ChIJFV2fSgYFdkgR_eXkDWhXQes,"Caffè Sole - Italian Restaurant Battersea",0,"60 Battersea Park Road, London",51.4754715,-0.1513725
13998,ChIJA6pF-wQFdkgR54jUgjZYTmE,"Atlantico Restaurant and Bar",0,"Pestana Chelsea Bridge Hotel, 354 Queenstown Road, Battersea, London, SW8 4AE, London",51.4815178,-0.1479320
13999,ChIJFV2fSgYFdkgR3tEQptTOVcw,"Café Azteca",0,"50 Battersea Park Road, London",51.4755478,-0.1509678
14000,ChIJB-MlbQgFdkgRvYaaJCb0RDw,"Pound Pizza",0,"295 Battersea Park Road, London",51.4742012,-0.1535158
14001,ChIJgdw6SwEFdkgRZaRkSlbdXn8,"Tops Pizza",3.9,"163 Battersea Park Road, London",51.4769554,-0.1465052
14002,ChIJfTD1D6oFdkgRITQ_Wj7WJUk,"Food Republic",0,"Unit 42 & 43 Silverthorne Road, London",51.4733315,-0.1439283
14003,ChIJO4TPbgoFdkgR7KRzM0cGU-U,"Holy Cow",4,"166 Battersea Park Road, London",51.4737854,-0.1599806
14004,ChIJ047VIQQFdkgRxzOdi1nTLvg,SHELL,3.8,"326 Queenstown Road, London",51.4784660,-0.1483160
14005,ChIJFZx92AcFdkgR2uw9lZo2W6I,"The Grove",4.4,"279 Battersea Park Road, London",51.4745598,-0.1530361
14006,ChIJzQwESwEFdkgRwDy8o3zKupg,"Mike's Kitchen",3.9,"165 Battersea Park Road, London",51.4769783,-0.1466346
14007,ChIJ42AITwgFdkgR1kniDrktdIA,"River Spice",1.6,"120 Battersea Park Road, London",51.4746666,-0.1548117
14008,ChIJO4TPbgoFdkgRDEW5D2HnsTA,"Golden City",3.4,"162 Battersea Park Road, London",51.4738235,-0.1598051
14009,ChIJFV2fSgYFdkgR687yV-qT_6k,"Good Food House",0,"46 Battersea Park Road, London",51.4756737,-0.1506450
14010,ChIJFV2fSgYFdkgRSPbruKjLXVg,"Dallas Chicken & Ribs",4.1,"52 Battersea Park Road, London",51.4755173,-0.1510532
14011,ChIJU4W8_qgFdkgRNQAPCsn_tD8,Dalila,4.1,"123 Queenstown Road, London",51.4699821,-0.1497628
14012,ChIJWzB9NAAFdkgRFkxiFKBubdw,"Madeira Patisserie",0,"2 Linford Street, London",51.4753380,-0.1419116
14013,ChIJEQdePqgFdkgR-bc_v6oO4fE,"Made in Italy Group Ltd",0,"London Stone Business Estate, Broughton Street, London",51.4718513,-0.1509275
14014,ChIJWce-vAYFdkgR2Z3VVAr3jpo,"Casa Ranieri Healthy Gourmet Kitchen",0,"Arch 65 Queens Circus, London",51.4774094,-0.1478280
14015,ChIJGzzi5wYFdkgRwxMxaV4kFqI,Boqueria,4.2,"278 Queenstown Road, London",51.4765701,-0.1481141
14016,ChIJzQwESwEFdkgRQjgrPNfsyyU,Medeaterland,4.7,"161 Battersea Park Road, London",51.4770050,-0.1464947
14017,ChIJIbuwsQQDdkgRLvhHrrSirtg,"Bianco Bufala",4,"161 Battersea Park Road, London",51.4770050,-0.1464870
14018,ChIJ1-xMtQcFdkgR-3MneAs9AXU,angoletto,4.2,"50 Battersea Park Road, London",51.4754295,-0.1509676
14019,ChIJeW90QEdId0gRi4Hh67OoeiA,"Jam'n Resto Bar",0,"286 Battersea Park Road, London",51.4747200,-0.1534594
14020,ChIJgZM25v0EdkgRq5mbr9w9UhU,"Dewintons Ltd",0,"Camberwell Trading Estate, 117-119 Denmark Rd, London",51.4787292,-0.1395267
14021,ChIJNflhov0EdkgROuz50LZ_AoU,"Nellie's Cafe",0,"Block D New Covent Garden Market, Nine Elms Lane, London",51.4802742,-0.1392530
14022,ChIJv8RN1f0EdkgRbq0oO9OfGdQ,"Huge Sauce",0,"37-42 New Mill Road, London",51.4781914,-0.1378637
14023,ChIJlSBoSwgFdkgRNbhykGMoq8w,"Star Burger",4.8,"118 Battersea Park Road, London",51.4746513,-0.1547880
14024,ChIJy01OTfkEdkgR-qs9z1cqQBQ,"West Bridge Cafe & Restaurant",0,"New Mill Road, London",51.4781914,-0.1378637
14025,ChIJT1EXbAoFdkgRLsOovGu9ViI,"Captain Korma",0,"172A Battersea Park Road, London",51.4737129,-0.1604500
14026,ChIJ1eUo_AYFdkgRfYAlsQYS_3g,"New City",4.3,"183-185 Battersea Park Road, London",51.4758034,-0.1490755
14027,ChIJ45HYMqsFdkgRmPmFdhogz80,"New Morleys",3.5,"535 Wandsworth Road, London",51.4702225,-0.1392485
14028,ChIJPf-zRgEFdkgRjN05hcwo1ws,"Pho Ta London",4.4,"151 Battersea Park Road, London",51.4772110,-0.1460348
14029,ChIJFV2fSgYFdkgR6gjFhk19S6Q,"The Gurkha Restaurant ( Nepalese & Indian )",0,"50 Battersea Park Road, London",51.4755554,-0.1510072
14030,ChIJv2OkzAcFdkgRvoFfoke5ofM,"Yummy Chicken",0,"60A Battersea Park Road, London",51.4754410,-0.1514482
14031,ChIJ-6nulQUFdkgR6zXwNIkj65I,"Pear Tree Cafe",4.3,"Battersea Park Lakeside Cafe, London",51.4797058,-0.1511380
14032,ChIJqciK5AAFdkgRqpqABSIcjU8,"The Chicken Story",0,"Abbey Busienss Centre, 15-17 Ingate Place, London",51.4750977,-0.1446133
14033,ChIJGyg_4QcFdkgRyD5Pj3jy27Q,"Jasanes House",0,"61 Strasburg Road, London",51.4739494,-0.1522126
14034,ChIJB-MlbQgFdkgRg2b0ioENN6U,"Battersea Fish Bar",4.3,"295 Battersea Park Rd, Wandsworth, London",51.4742012,-0.1535158
14035,ChIJexO04QcFdkgRkPgX0lVIlEs,"Juicy Restaurant and Bar",0,"DRCA Centre, Charlotte Despard Avenue, London, Battersea",51.4737282,-0.1528373
14036,ChIJU-ApFQgFdkgR_whwaObxyCA,"Fal's food",0,"1 Charlotte Despard Avenue, London",51.4741554,-0.1537952
14037,ChIJw_zmTAgFdkgRUgzIADF0JX8,"Capitan Corelli",4.5,"132-134 Battersea Park Road, London",51.4745598,-0.1552968
14038,ChIJFWmwJv0EdkgR8XWChAYrpKc,"4 Riverlight Quay",0,"4 riverlight quay 8dw, London",51.4824486,-0.1381787
14039,ChIJe0d53vwEdkgREBIjpHxxLxc,"The Nine Elms Tavern",3.9,"Riverlight Quay, Nine Elms Lane, London",51.4822731,-0.1374360
14040,ChIJQ9IfbAoFdkgRWyqm5nY5Jfk,"Chowdhury S & A",0,"172 Battersea Park Road, London",51.4737816,-0.1602177
14041,ChIJq6qqU_kEdkgRv31bXG5CcQk,"Quality Prepared Ltd",0,"6 The Arches, New Covent Garden Market, London",51.4776535,-0.1347208
14042,ChIJOc3gBVUEdkgR7WR3uMOE8pg,"Bridge Bistro & Bar",0,"388 Wandsworth Road, London",51.4708824,-0.1383349
14043,ChIJOc3gBVUEdkgR2ABLP2q3ltQ,"Fuego Pizzeria",0,"388 Wandsworth Road, London, Vauxhall",51.4708481,-0.1382294
14047,ChIJFeoUVa0adkgRmrwOSFqBXtM,"The Pride Of Paddington",3.7,"1-3 Craven Road, London",51.5150108,-0.1763536
14049,ChIJBfCSSE0FdkgRybH96E8VI54,"ASK Italian",4.2,"41 Spring Street, Paddington",51.5144844,-0.1750992
14050,ChIJqbZGZPsPdkgRsEx6zMmU5To,Itsu,4.3,"100 Notting Hill Gate, London",51.5090408,-0.1976909
14051,ChIJJ0PXZFUFdkgRDjRQWMyideU,"Four Seasons",3.7,"84 Queensway, London",51.5129433,-0.1874419
14052,ChIJUeb68PsPdkgRa7FZlK9rfmc,Subway,3.2,"31 Notting Hill Gate, London",51.5091896,-0.1948575
14053,ChIJ7Wml9f8PdkgRIOraTIr57j8,"All Star Lanes",4.2,"6 Porchester Gardens, London",51.5138817,-0.1882634
14054,ChIJoUy9elIFdkgR5f3oj4brO-s,"The Swan",4.3,"66 Bayswater Road, London",51.5116386,-0.1769850
14055,ChIJ7ZvciFUFdkgRXwQT9HcqMMg,"Queens Ice and Bowl",3.5,"17 Queensway, London",51.5108757,-0.1873870
14056,ChIJPWDG9lUFdkgRNx0rOEd6nT0,Aubaine,3.5,"129 Bayswater Road, London",51.5103874,-0.1876620
14057,ChIJ8aICelUFdkgRFaIqCafwCHw,"La Brasserie Ristorante Italiano",3.9,"68 Queensway, London",51.5125389,-0.1873320
14058,ChIJAWcGzPsPdkgRRK4REgpHCVA,"The Kensington Wine Rooms",4.2,"127-129 Kensington Church Street, London",51.5072517,-0.1948320
14059,ChIJD-sslfsPdkgRAJWO1S7HJZE,"Kensington Place",4.1,"201-209 Kensington Church Street, London",51.5081711,-0.1952581
14060,ChIJKccnIwAQdkgRxVR-NVZfyQY,"Sadaf Restaurant",4.2,"27 Westbourne Grove, London",51.5155792,-0.1895974
14061,ChIJFXQtxQEQdkgREHyQnhOCruo,"Gourmet Burger Kitchen",4.3,"50 Westbourne Grove, London",51.5155067,-0.1916060
14062,ChIJtWDzWv0PdkgRvBp-zlg-X8c,"Beach Blanket Babylon Notting Hill",3.2,"45 Ledbury Road, London",51.5137901,-0.1991550
14063,ChIJ7w-V58oNdkgRMcz9MMtot9Q,"The Orangery Restaurant",3.9,"Kensington Palace, Kensington Gardens, London",51.5066071,-0.1877693
14064,ChIJn-Oy8awadkgRWfYVoxory5Y,"Prince Of Wales",4.1,"2 Cleveland Terrace, London",51.5173302,-0.1801245
14065,ChIJ5YmjWPkPdkgR8B8UYEF1zeA,"The Mall Tavern",4.2,"71 - 73 Palace Gardens Terrace, London",51.5085068,-0.1938621
14066,ChIJzS8iTa0adkgRI5E6l8it5_k,Bizzarro,4,"18 Craven Road, London",51.5148926,-0.1770868
14067,ChIJR4vPC_4PdkgRQaWqtVO9ysA,"Hereford Road",4.3,"3 Hereford Road, Westbourne Grove, London",51.5138016,-0.1938134
14068,ChIJoaGXllMFdkgRHHEx_SVzmiA,"Whites at Thistle Hyde Park",0,"90-92 Lancaster Gate, London",51.5113869,-0.1808284
14069,ChIJG5VyffsPdkgROvLpdQ7mg3A,"The Prince Albert",3.7,"11 Pembridge Road, London",51.5095520,-0.1975202
14070,ChIJTztnhPwPdkgR1p8WV1NSu3g,Arancina,4.3,"19 Pembridge Road, London",51.5099907,-0.1974110
14071,ChIJKccnIwAQdkgRC6gdNvxaIZE,Khan's,3.3,"13-15 Westbourne Grove, London",51.5155754,-0.1890914
14072,ChIJI4PiiPsPdkgR_Gi57dXG2kg,Nando's,4.1,"58-60 Notting Hill Gate, London",51.5093651,-0.1956082
14073,ChIJ7ZvciFUFdkgRQdLfgmvFswc,"Royal China",3.7,"13 Queensway, London",51.5108376,-0.1872517
14074,ChIJT2E2d_sPdkgRRzuDf8K4NZQ,Gate,3.9,"87 Notting Hill Gate, London",51.5087242,-0.1972362
14075,ChIJJ0jFgE0FdkgR-coTs4JqME8,"Rose Garden Restaurant",4.2,"4 Lancaster Terrace, London",51.5119324,-0.1761659
14076,ChIJR1T_EvsPdkgRxQSr7hmH8HA,"Eat Tokyo",4.1,"18 Hillgate Street, London",51.5080910,-0.1976446
14077,ChIJX4XkEfsPdkgRTWjvWF7h5V4,"The Hillgate Pub",4.1,"24 Hillgate Street, London",51.5079155,-0.1975261
14078,ChIJQWkQX_kPdkgRWuaxzbPSYBQ,"The Shed",4.6,"122 Palace Gardens Terrace, London",51.5089798,-0.1938766
14079,ChIJdyuJ0gEQdkgRP3ooSwOoZyc,Nando's,3.8,"63 Westbourne Grove, London",51.5153923,-0.1910868
14080,ChIJVTKG-lIFdkgRBvHmY7IKJ1o,"Lancaster Hall Hotel",4,"35 Craven Terrace, London",51.5131836,-0.1791830
14081,ChIJKccnIwAQdkgROMEAmgibe6c,"The Redan Pub",3.7,"1 Westbourne Grove, London",51.5156479,-0.1884619
14082,ChIJ0awEjVQFdkgRffl5u2jr1WM,"The Wellington",0,"30 Leinster Gardens, London",51.5129967,-0.1837796
14083,ChIJ880Ha0cDdkgRgDH2t7-zwuc,"Tentazioni Restaurant",3.5,"115 Notting Hill Gate, London",51.5085602,-0.1985045
14084,ChIJYdPAo6oadkgRxILcbI23jjQ,"Masala Zone Bayswater",4,"75 Bishop's Bridge Road, London",51.5158882,-0.1875586
14085,ChIJE3Xg7PwPdkgRFMwql4bIyXA,"Sun In Splendour",3.8,"7 Portobello Road, London",51.5110054,-0.1977935
14086,ChIJvzeq-fsPdkgR00VW4zvA9y0,"Tequila Tex - Mex",3.5,"19-21 Notting Hill Gate, London",51.5092697,-0.1944630
14087,ChIJa-aNblQFdkgRj9ifS5n3mZc,Halepi,4.2,"18 Leinster Terrace, London",51.5113335,-0.1831026
14088,ChIJyzHZ3QEQdkgRCY4oi4U7fBo,"Al Waha",3.8,"75 Westbourne Grove, London",51.5151176,-0.1923496
14089,ChIJK44GY_0PdkgRZqwjZA3l7-w,"Granger & Co. Notting Hill",4.4,"175 Westbourne Grove, London",51.5145912,-0.1977356
14090,ChIJzUEcVv0PdkgRnjCbG6MhVxc,Ottolenghi,4.4,"63 Ledbury Road, London",51.5148621,-0.1994013
14091,ChIJP7JCb1IFdkgRbD-zxPfyTz0,"Bel Canto",4.4,"67 Bayswater Road, London",51.5115623,-0.1772354
14092,ChIJjU0xFwAQdkgRUdgnjmH6Y0g,Arancina,3.9,"19 Westbourne Grove, London",51.5155869,-0.1892580
14093,ChIJbUkLLQAQdkgRMR21GrVIfhI,Tinseltown,3.2,"57 Westbourne Grove, London",51.5153694,-0.1907972
14094,ChIJ01L60vsPdkgRB-UGY6_FoF0,"Clarke's Restaurant",3.8,"124 Kensington Church Street, London",51.5070419,-0.1944710
14095,ChIJqwx2nvwPdkgRVXDViwUBCzg,"Portobello Ristorante Pizzeria",4.1,"7 Ladbroke Road, London",51.5096588,-0.1980320
14096,ChIJ8bckdgIQdkgRb1f7eGiCZeI,Taqueria,4.1,"141-, 145 Westbourne Grove, London",51.5148354,-0.1960850
14097,ChIJh7r3ZVIFdkgR6fN-gBDYIOU,"Olio's Bar & Brasserie",0,"1-7 Corus Hotel Hyde Park, Lancaster Gate, London",51.5115013,-0.1773593
14098,ChIJFXQtxQEQdkgR51Ujef0zpVI,"Alounak Restaurant",4.3,"44 Westbourne Grove, London",51.5155830,-0.1912388
